"year","month","day","time","City","temperature","weather_description","wind_speed","humidity","State","State_ini"
2017,8,20,21,"Miami",87.37,"proximity thunderstorm",4,70,"Florida","FL"
2017,8,20,21,"Jacksonville",86.85,"broken clouds",4,83,"Florida","FL"
2017,8,20,21,"Los Angeles",78.37,"sky is clear",1,47,"California","CA"
2017,8,20,21,"San Francisco",74.41,"haze",6,69,"California","CA"
2017,8,20,21,"San Diego",77.29,"sky is clear",3,53,"California","CA"
2017,8,20,22,"Denver",85.98,"sky is clear",3,23,"Colorado","CO"
2017,8,20,22,"Miami",87.33,"broken clouds",5,66,"Florida","FL"
2017,8,20,22,"Jacksonville",87.21,"sky is clear",3,62,"Florida","FL"
2017,8,20,22,"Los Angeles",79.84,"sky is clear",1,54,"California","CA"
2017,8,20,22,"San Francisco",76.12,"haze",5,69,"California","CA"
2017,8,20,22,"San Diego",75.74,"haze",3,57,"California","CA"
2017,8,20,23,"Denver",85.59,"sky is clear",3,14,"Colorado","CO"
2017,8,20,23,"Miami",86.97,"broken clouds",4,62,"Florida","FL"
2017,8,20,23,"Jacksonville",86.9,"sky is clear",4,70,"Florida","FL"
2017,8,20,23,"Los Angeles",80.74,"sky is clear",1,54,"California","CA"
2017,8,20,23,"San Francisco",77.14,"sky is clear",4,39,"California","CA"
2017,8,20,23,"San Diego",75.06,"broken clouds",5,64,"California","CA"
2017,8,21,0,"Denver",83.8,"sky is clear",2,21,"Colorado","CO"
2017,8,21,0,"Miami",85.77,"broken clouds",4,66,"Florida","FL"
2017,8,21,0,"Jacksonville",83.7,"scattered clouds",3,79,"Florida","FL"
2017,8,21,0,"Los Angeles",79.05,"sky is clear",2,57,"California","CA"
2017,8,21,0,"San Francisco",76.26,"sky is clear",4,44,"California","CA"
2017,8,21,0,"San Diego",73.54,"sky is clear",4,64,"California","CA"
2017,8,21,1,"Denver",82.8,"sky is clear",2,18,"Colorado","CO"
2017,8,21,1,"Miami",84.38,"overcast clouds",3,83,"Florida","FL"
2017,8,21,1,"Jacksonville",82.4,"scattered clouds",3,78,"Florida","FL"
2017,8,21,1,"Los Angeles",76.66,"sky is clear",3,60,"California","CA"
2017,8,21,1,"San Francisco",75.07,"sky is clear",5,50,"California","CA"
2017,8,21,1,"San Diego",72.75,"sky is clear",3,68,"California","CA"
2017,8,21,2,"Denver",78.4,"sky is clear",3,31,"Colorado","CO"
2017,8,21,2,"Miami",83.98,"scattered clouds",3,88,"Florida","FL"
2017,8,21,2,"Jacksonville",81.63,"sky is clear",1,74,"Florida","FL"
2017,8,21,2,"Los Angeles",74.53,"sky is clear",2,69,"California","CA"
2017,8,21,2,"San Francisco",72.68,"sky is clear",5,68,"California","CA"
2017,8,21,2,"San Diego",71.62,"few clouds",2,72,"California","CA"
2017,8,21,3,"Denver",75.42,"sky is clear",2,25,"Colorado","CO"
2017,8,21,3,"Miami",84.6,"light rain",6,79,"Florida","FL"
2017,8,21,3,"Jacksonville",82.4,"scattered clouds",2,83,"Florida","FL"
2017,8,21,3,"Los Angeles",72.07,"scattered clouds",5,77,"California","CA"
2017,8,21,3,"San Francisco",69.3,"scattered clouds",3,82,"California","CA"
2017,8,21,3,"San Diego",69.67,"few clouds",3,72,"California","CA"
2017,8,21,4,"Denver",73,"sky is clear",2,33,"Colorado","CO"
2017,8,21,4,"Miami",84.99,"proximity thunderstorm",6,66,"Florida","FL"
2017,8,21,4,"Jacksonville",79.86,"sky is clear",3,100,"Florida","FL"
2017,8,21,4,"Los Angeles",68.74,"broken clouds",3,77,"California","CA"
2017,8,21,4,"San Francisco",66.24,"overcast clouds",1,82,"California","CA"
2017,8,21,4,"San Diego",67.71,"broken clouds",2,82,"California","CA"
2017,8,21,5,"Denver",71.62,"sky is clear",2,42,"Colorado","CO"
2017,8,21,5,"Miami",85.32,"broken clouds",6,62,"Florida","FL"
2017,8,21,5,"Jacksonville",79.36,"mist",2,100,"Florida","FL"
2017,8,21,5,"Los Angeles",67.87,"broken clouds",2,82,"California","CA"
2017,8,21,5,"San Francisco",64.85,"overcast clouds",2,88,"California","CA"
2017,8,21,5,"San Diego",67.57,"overcast clouds",1,82,"California","CA"
2017,8,21,6,"Denver",69.6,"sky is clear",2,55,"Colorado","CO"
2017,8,21,6,"Miami",84.65,"broken clouds",6,70,"Florida","FL"
2017,8,21,6,"Jacksonville",79.07,"sky is clear",2,100,"Florida","FL"
2017,8,21,6,"Los Angeles",67.03,"broken clouds",2,82,"California","CA"
2017,8,21,6,"San Francisco",63.97,"overcast clouds",2,88,"California","CA"
2017,8,21,6,"San Diego",66.74,"overcast clouds",0,82,"California","CA"
2017,8,21,7,"Denver",67.8,"sky is clear",1,51,"Colorado","CO"
2017,8,21,7,"Miami",84.45,"broken clouds",3,66,"Florida","FL"
2017,8,21,7,"Jacksonville",78.84,"sky is clear",2,100,"Florida","FL"
2017,8,21,7,"Los Angeles",67.1,"broken clouds",2,77,"California","CA"
2017,8,21,7,"San Francisco",63.09,"overcast clouds",1,82,"California","CA"
2017,8,21,7,"San Diego",67.44,"overcast clouds",1,82,"California","CA"
2017,8,21,8,"Denver",66.69,"sky is clear",1,55,"Colorado","CO"
2017,8,21,8,"Miami",83.53,"scattered clouds",3,78,"Florida","FL"
2017,8,21,8,"Jacksonville",78.06,"sky is clear",1,100,"Florida","FL"
2017,8,21,8,"Los Angeles",67.24,"overcast clouds",1,88,"California","CA"
2017,8,21,8,"San Francisco",63.41,"overcast clouds",1,82,"California","CA"
2017,8,21,8,"San Diego",67.44,"overcast clouds",1,82,"California","CA"
2017,8,21,9,"Denver",65.53,"sky is clear",1,62,"Colorado","CO"
2017,8,21,9,"Miami",83.08,"scattered clouds",3,70,"Florida","FL"
2017,8,21,9,"Jacksonville",77.04,"mist",1,100,"Florida","FL"
2017,8,21,9,"Los Angeles",66.97,"overcast clouds",2,77,"California","CA"
2017,8,21,9,"San Francisco",63.43,"broken clouds",4,93,"California","CA"
2017,8,21,9,"San Diego",68.31,"overcast clouds",1,82,"California","CA"
2017,8,21,10,"Denver",63.55,"sky is clear",1,71,"Colorado","CO"
2017,8,21,10,"Miami",83.3,"broken clouds",3,78,"Florida","FL"
2017,8,21,10,"Jacksonville",76.51,"mist",1,100,"Florida","FL"
2017,8,21,10,"Los Angeles",67.3,"fog",0,73,"California","CA"
2017,8,21,10,"San Francisco",62.6,"broken clouds",5,88,"California","CA"
2017,8,21,10,"San Diego",67.15,"overcast clouds",1,82,"California","CA"
2017,8,21,11,"Denver",62.65,"sky is clear",2,76,"Colorado","CO"
2017,8,21,11,"Miami",83.52,"few clouds",4,70,"Florida","FL"
2017,8,21,11,"Jacksonville",76.78,"sky is clear",2,100,"Florida","FL"
2017,8,21,11,"Los Angeles",66.96,"haze",0,73,"California","CA"
2017,8,21,11,"San Francisco",63.36,"overcast clouds",3,97,"California","CA"
2017,8,21,11,"San Diego",67.28,"overcast clouds",1,82,"California","CA"
2017,8,21,12,"Denver",60.84,"sky is clear",1,71,"Colorado","CO"
2017,8,21,12,"Miami",83.79,"few clouds",4,70,"Florida","FL"
2017,8,21,12,"Jacksonville",77,"sky is clear",2,88,"Florida","FL"
2017,8,21,12,"Los Angeles",66.96,"haze",0,73,"California","CA"
2017,8,21,12,"San Francisco",63.36,"overcast clouds",3,97,"California","CA"
2017,8,21,12,"San Diego",67.14,"overcast clouds",1,82,"California","CA"
2017,8,21,13,"Denver",60.82,"haze",1,66,"Colorado","CO"
2017,8,21,13,"Miami",84.2,"sky is clear",5,79,"Florida","FL"
2017,8,21,13,"Jacksonville",79.05,"scattered clouds",2,83,"Florida","FL"
2017,8,21,13,"Los Angeles",67.35,"overcast clouds",0,73,"California","CA"
2017,8,21,13,"San Francisco",63.52,"overcast clouds",3,97,"California","CA"
2017,8,21,13,"San Diego",66.87,"overcast clouds",1,77,"California","CA"
2017,8,21,14,"Denver",63.19,"haze",1,63,"Colorado","CO"
2017,8,21,14,"Miami",87.39,"scattered clouds",6,66,"Florida","FL"
2017,8,21,14,"Jacksonville",82.9,"overcast clouds",2,78,"Florida","FL"
2017,8,21,14,"Los Angeles",67.33,"haze",1,73,"California","CA"
2017,8,21,14,"San Francisco",63.37,"overcast clouds",4,88,"California","CA"
2017,8,21,14,"San Diego",66.87,"overcast clouds",1,82,"California","CA"
2017,8,21,15,"Denver",70.16,"sky is clear",1,37,"Colorado","CO"
2017,8,21,15,"Miami",88.2,"scattered clouds",6,59,"Florida","FL"
2017,8,21,15,"Jacksonville",84.18,"broken clouds",2,70,"Florida","FL"
2017,8,21,15,"Los Angeles",67.66,"mist",1,72,"California","CA"
2017,8,21,15,"San Francisco",63.86,"overcast clouds",3,95,"California","CA"
2017,8,21,15,"San Diego",66.99,"haze",1,60,"California","CA"
2017,8,21,16,"Denver",75.56,"sky is clear",1,25,"Colorado","CO"
2017,8,21,16,"Miami",89.6,"broken clouds",6,62,"Florida","FL"
2017,8,21,16,"Jacksonville",85.75,"scattered clouds",2,70,"Florida","FL"
2017,8,21,16,"Los Angeles",69.03,"haze",1,82,"California","CA"
2017,8,21,16,"San Francisco",64,"haze",4,100,"California","CA"
2017,8,21,16,"San Diego",68.95,"broken clouds",1,82,"California","CA"
2017,8,21,17,"Denver",79.36,"sky is clear",1,20,"Colorado","CO"
2017,8,21,17,"Miami",90.19,"scattered clouds",5,55,"Florida","FL"
2017,8,21,17,"Jacksonville",86.59,"thunderstorm",2,66,"Florida","FL"
2017,8,21,17,"Los Angeles",70.84,"haze",1,60,"California","CA"
2017,8,21,17,"San Francisco",65.1,"haze",4,88,"California","CA"
2017,8,21,17,"San Diego",71.31,"scattered clouds",1,68,"California","CA"
2017,8,21,18,"Denver",79.81,"sky is clear",3,18,"Colorado","CO"
2017,8,21,18,"Miami",90.39,"scattered clouds",7,55,"Florida","FL"
2017,8,21,18,"Jacksonville",82.9,"proximity thunderstorm",3,74,"Florida","FL"
2017,8,21,18,"Los Angeles",71.47,"haze",5,68,"California","CA"
2017,8,21,18,"San Francisco",65.48,"haze",3,88,"California","CA"
2017,8,21,18,"San Diego",72.5,"sky is clear",3,68,"California","CA"
2017,8,21,19,"Denver",77.97,"sky is clear",3,24,"Colorado","CO"
2017,8,21,19,"Miami",90,"few clouds",6,52,"Florida","FL"
2017,8,21,19,"Jacksonville",81.64,"thunderstorm",3,78,"Florida","FL"
2017,8,21,19,"Los Angeles",72.12,"haze",1,60,"California","CA"
2017,8,21,19,"San Francisco",66.52,"haze",5,100,"California","CA"
2017,8,21,19,"San Diego",73.13,"sky is clear",2,64,"California","CA"
2017,8,21,20,"Denver",81.57,"sky is clear",3,21,"Colorado","CO"
2017,8,21,20,"Miami",87.19,"few clouds",6,55,"Florida","FL"
2017,8,21,20,"Jacksonville",80.62,"light rain",2,83,"Florida","FL"
2017,8,21,20,"Los Angeles",75.09,"haze",1,54,"California","CA"
2017,8,21,20,"San Francisco",69.42,"haze",4,82,"California","CA"
2017,8,21,20,"San Diego",75.2,"sky is clear",3,60,"California","CA"
2017,8,21,21,"Denver",82.99,"sky is clear",2,21,"Colorado","CO"
2017,8,21,21,"Miami",88.92,"sky is clear",6,62,"Florida","FL"
2017,8,21,21,"Jacksonville",80.1,"broken clouds",3,83,"Florida","FL"
2017,8,21,21,"Los Angeles",78.21,"sky is clear",2,57,"California","CA"
2017,8,21,21,"San Francisco",71.47,"haze",4,77,"California","CA"
2017,8,21,21,"San Diego",76.84,"few clouds",4,60,"California","CA"
2017,8,21,22,"Denver",84.18,"scattered clouds",3,18,"Colorado","CO"
2017,8,21,22,"Miami",88.83,"scattered clouds",3,74,"Florida","FL"
2017,8,21,22,"Jacksonville",80.85,"mist",2,78,"Florida","FL"
2017,8,21,22,"Los Angeles",79.93,"sky is clear",3,54,"California","CA"
2017,8,21,22,"San Francisco",74.48,"sky is clear",5,60,"California","CA"
2017,8,21,22,"San Diego",78.67,"few clouds",4,57,"California","CA"
2017,8,21,23,"Denver",83.39,"sky is clear",3,16,"Colorado","CO"
2017,8,21,23,"Miami",89.01,"scattered clouds",6,59,"Florida","FL"
2017,8,21,23,"Jacksonville",80.6,"overcast clouds",2,78,"Florida","FL"
2017,8,21,23,"Los Angeles",81.54,"haze",5,60,"California","CA"
2017,8,21,23,"San Francisco",74.93,"sky is clear",5,57,"California","CA"
2017,8,21,23,"San Diego",77.02,"sky is clear",5,69,"California","CA"
2017,8,22,0,"Denver",82.6,"sky is clear",4,20,"Colorado","CO"
2017,8,22,0,"Miami",87.58,"scattered clouds",5,62,"Florida","FL"
2017,8,22,0,"Jacksonville",80.6,"scattered clouds",1,78,"Florida","FL"
2017,8,22,0,"Los Angeles",81.37,"sky is clear",3,57,"California","CA"
2017,8,22,0,"San Francisco",74.48,"sky is clear",5,56,"California","CA"
2017,8,22,0,"San Diego",76.71,"sky is clear",7,69,"California","CA"
2017,8,22,1,"Denver",80.19,"sky is clear",4,21,"Colorado","CO"
2017,8,22,1,"Miami",84.22,"scattered clouds",4,74,"Florida","FL"
2017,8,22,1,"Jacksonville",80.1,"scattered clouds",3,78,"Florida","FL"
2017,8,22,1,"Los Angeles",79.79,"sky is clear",1,60,"California","CA"
2017,8,22,1,"San Francisco",73.27,"sky is clear",5,60,"California","CA"
2017,8,22,1,"San Diego",76.14,"sky is clear",3,73,"California","CA"
2017,8,22,2,"Denver",76.41,"sky is clear",2,29,"Colorado","CO"
2017,8,22,2,"Miami",83.61,"thunderstorm",4,74,"Florida","FL"
2017,8,22,2,"Jacksonville",79.32,"sky is clear",2,83,"Florida","FL"
2017,8,22,2,"Los Angeles",77.63,"sky is clear",3,60,"California","CA"
2017,8,22,2,"San Francisco",71.19,"sky is clear",5,68,"California","CA"
2017,8,22,2,"San Diego",74.82,"sky is clear",3,73,"California","CA"
2017,8,22,3,"Denver",72.19,"sky is clear",4,38,"Colorado","CO"
2017,8,22,3,"Miami",82.63,"mist",4,88,"Florida","FL"
2017,8,22,3,"Jacksonville",78.82,"sky is clear",2,83,"Florida","FL"
2017,8,22,3,"Los Angeles",75.22,"sky is clear",2,64,"California","CA"
2017,8,22,3,"San Francisco",68.77,"sky is clear",5,68,"California","CA"
2017,8,22,3,"San Diego",72.03,"sky is clear",2,77,"California","CA"
2017,8,22,4,"Denver",68.58,"sky is clear",2,40,"Colorado","CO"
2017,8,22,4,"Miami",80.83,"mist",3,83,"Florida","FL"
2017,8,22,4,"Jacksonville",78.33,"broken clouds",2,100,"Florida","FL"
2017,8,22,4,"Los Angeles",72.14,"sky is clear",2,68,"California","CA"
2017,8,22,4,"San Francisco",65.95,"overcast clouds",1,85,"California","CA"
2017,8,22,4,"San Diego",69.64,"sky is clear",2,82,"California","CA"
2017,8,22,5,"Denver",65.79,"sky is clear",2,46,"Colorado","CO"
2017,8,22,5,"Miami",80.6,"thunderstorm",3,88,"Florida","FL"
2017,8,22,5,"Jacksonville",77.58,"scattered clouds",1,100,"Florida","FL"
2017,8,22,5,"Los Angeles",70.32,"sky is clear",2,73,"California","CA"
2017,8,22,5,"San Francisco",64.71,"overcast clouds",1,93,"California","CA"
2017,8,22,5,"San Diego",68.13,"sky is clear",1,82,"California","CA"
2017,8,22,6,"Denver",63.79,"sky is clear",2,49,"Colorado","CO"
2017,8,22,6,"Miami",79.83,"light rain",3,83,"Florida","FL"
2017,8,22,6,"Jacksonville",77.04,"mist",1,100,"Florida","FL"
2017,8,22,6,"Los Angeles",69.53,"sky is clear",2,73,"California","CA"
2017,8,22,6,"San Francisco",63.66,"overcast clouds",1,93,"California","CA"
2017,8,22,6,"San Diego",66.88,"sky is clear",0,88,"California","CA"
2017,8,22,7,"Denver",62.38,"scattered clouds",2,49,"Colorado","CO"
2017,8,22,7,"Miami",79.56,"thunderstorm",3,94,"Florida","FL"
2017,8,22,7,"Jacksonville",76.78,"mist",1,100,"Florida","FL"
2017,8,22,7,"Los Angeles",68.85,"broken clouds",3,82,"California","CA"
2017,8,22,7,"San Francisco",63.1,"broken clouds",1,77,"California","CA"
2017,8,22,7,"San Diego",66.6,"sky is clear",0,82,"California","CA"
2017,8,22,8,"Denver",62.38,"sky is clear",1,49,"Colorado","CO"
2017,8,22,8,"Miami",80.33,"overcast clouds",2,88,"Florida","FL"
2017,8,22,8,"Jacksonville",76.51,"sky is clear",0,100,"Florida","FL"
2017,8,22,8,"Los Angeles",67.55,"sky is clear",1,77,"California","CA"
2017,8,22,8,"San Francisco",62.08,"overcast clouds",2,82,"California","CA"
2017,8,22,8,"San Diego",65.55,"sky is clear",1,82,"California","CA"
2017,8,22,9,"Denver",60.19,"sky is clear",2,59,"Colorado","CO"
2017,8,22,9,"Miami",81.52,"broken clouds",2,100,"Florida","FL"
2017,8,22,9,"Jacksonville",76.01,"fog",0,100,"Florida","FL"
2017,8,22,9,"Los Angeles",66.9,"sky is clear",0,82,"California","CA"
2017,8,22,9,"San Francisco",61.12,"broken clouds",4,77,"California","CA"
2017,8,22,9,"San Diego",64.67,"sky is clear",1,88,"California","CA"
2017,8,22,10,"Denver",58.57,"sky is clear",2,63,"Colorado","CO"
2017,8,22,10,"Miami",82.18,"scattered clouds",4,88,"Florida","FL"
2017,8,22,10,"Jacksonville",75.49,"fog",0,100,"Florida","FL"
2017,8,22,10,"Los Angeles",65.93,"sky is clear",0,88,"California","CA"
2017,8,22,10,"San Francisco",61.3,"overcast clouds",2,82,"California","CA"
2017,8,22,10,"San Diego",64.96,"sky is clear",1,88,"California","CA"
2017,8,22,11,"Denver",57.58,"fog",3,59,"Colorado","CO"
2017,8,22,11,"Miami",82.67,"light rain",2,83,"Florida","FL"
2017,8,22,11,"Jacksonville",75.49,"mist",1,100,"Florida","FL"
2017,8,22,11,"Los Angeles",65.37,"sky is clear",0,88,"California","CA"
2017,8,22,11,"San Francisco",61.3,"overcast clouds",1,82,"California","CA"
2017,8,22,11,"San Diego",64.65,"scattered clouds",1,88,"California","CA"
2017,8,22,12,"Denver",56.98,"fog",4,63,"Colorado","CO"
2017,8,22,12,"Miami",82.6,"light rain",2,79,"Florida","FL"
2017,8,22,12,"Jacksonville",75.45,"sky is clear",1,94,"Florida","FL"
2017,8,22,12,"Los Angeles",65.08,"sky is clear",0,88,"California","CA"
2017,8,22,12,"San Francisco",60.84,"broken clouds",4,82,"California","CA"
2017,8,22,12,"San Diego",64.67,"overcast clouds",1,93,"California","CA"
2017,8,22,13,"Denver",56.01,"fog",0,82,"Colorado","CO"
2017,8,22,13,"Miami",83.41,"broken clouds",2,88,"Florida","FL"
2017,8,22,13,"Jacksonville",78.28,"sky is clear",1,88,"Florida","FL"
2017,8,22,13,"Los Angeles",64.67,"mist",0,88,"California","CA"
2017,8,22,13,"San Francisco",60.37,"mist",2,98,"California","CA"
2017,8,22,13,"San Diego",64.63,"fog",1,93,"California","CA"
2017,8,22,14,"Denver",57.78,"haze",0,77,"Colorado","CO"
2017,8,22,14,"Miami",86,"broken clouds",3,84,"Florida","FL"
2017,8,22,14,"Jacksonville",81.63,"scattered clouds",1,78,"Florida","FL"
2017,8,22,14,"Los Angeles",64.24,"fog",0,88,"California","CA"
2017,8,22,14,"San Francisco",60.53,"mist",1,97,"California","CA"
2017,8,22,14,"San Diego",65.08,"fog",1,88,"California","CA"
2017,8,22,15,"Denver",62.78,"haze",1,68,"Colorado","CO"
2017,8,22,15,"Miami",87.12,"broken clouds",3,70,"Florida","FL"
2017,8,22,15,"Jacksonville",84.2,"overcast clouds",1,70,"Florida","FL"
2017,8,22,15,"Los Angeles",64.49,"mist",2,93,"California","CA"
2017,8,22,15,"San Francisco",60.67,"haze",1,97,"California","CA"
2017,8,22,15,"San Diego",66.18,"mist",1,88,"California","CA"
2017,8,22,16,"Denver",66.58,"haze",0,68,"Colorado","CO"
2017,8,22,16,"Miami",88.81,"light rain",3,79,"Florida","FL"
2017,8,22,16,"Jacksonville",85.75,"broken clouds",2,66,"Florida","FL"
2017,8,22,16,"Los Angeles",67.05,"mist",0,82,"California","CA"
2017,8,22,16,"San Francisco",62.89,"mist",3,100,"California","CA"
2017,8,22,16,"San Diego",68.13,"mist",1,73,"California","CA"
2017,8,22,17,"Denver",69.37,"haze",1,60,"Colorado","CO"
2017,8,22,17,"Miami",89.38,"broken clouds",3,66,"Florida","FL"
2017,8,22,17,"Jacksonville",87.53,"sky is clear",4,62,"Florida","FL"
2017,8,22,17,"Los Angeles",70.25,"haze",1,73,"California","CA"
2017,8,22,17,"San Francisco",64.69,"haze",2,82,"California","CA"
2017,8,22,17,"San Diego",70.23,"haze",1,83,"California","CA"
2017,8,22,18,"Denver",72.18,"haze",1,53,"Colorado","CO"
2017,8,22,18,"Miami",90.05,"broken clouds",3,62,"Florida","FL"
2017,8,22,18,"Jacksonville",88.52,"sky is clear",4,62,"Florida","FL"
2017,8,22,18,"Los Angeles",73.74,"haze",1,57,"California","CA"
2017,8,22,18,"San Francisco",67.28,"haze",3,82,"California","CA"
2017,8,22,18,"San Diego",72.77,"haze",1,69,"California","CA"
2017,8,22,19,"Denver",75.6,"haze",2,44,"Colorado","CO"
2017,8,22,19,"Miami",90.79,"broken clouds",4,59,"Florida","FL"
2017,8,22,19,"Jacksonville",88.83,"sky is clear",4,55,"Florida","FL"
2017,8,22,19,"Los Angeles",77.13,"sky is clear",1,51,"California","CA"
2017,8,22,19,"San Francisco",69.53,"haze",3,77,"California","CA"
2017,8,22,19,"San Diego",74.86,"haze",4,65,"California","CA"
2017,8,22,20,"Denver",79.2,"sky is clear",3,39,"Colorado","CO"
2017,8,22,20,"Miami",90.48,"broken clouds",6,59,"Florida","FL"
2017,8,22,20,"Jacksonville",89.33,"sky is clear",4,62,"Florida","FL"
2017,8,22,20,"Los Angeles",80.42,"sky is clear",1,54,"California","CA"
2017,8,22,20,"San Francisco",72.68,"haze",4,77,"California","CA"
2017,8,22,20,"San Diego",76.08,"sky is clear",4,61,"California","CA"
2017,8,22,21,"Denver",80.76,"haze",3,37,"Colorado","CO"
2017,8,22,21,"Miami",89.98,"broken clouds",6,55,"Florida","FL"
2017,8,22,21,"Jacksonville",89.6,"sky is clear",5,58,"Florida","FL"
2017,8,22,21,"Los Angeles",82.74,"few clouds",3,33,"California","CA"
2017,8,22,21,"San Francisco",74.95,"haze",6,77,"California","CA"
2017,8,22,21,"San Diego",77,"sky is clear",4,61,"California","CA"
2017,8,22,22,"Denver",80.02,"haze",3,39,"Colorado","CO"
2017,8,22,22,"Miami",88.92,"broken clouds",6,66,"Florida","FL"
2017,8,22,22,"Jacksonville",89.6,"sky is clear",3,62,"Florida","FL"
2017,8,22,22,"Los Angeles",83.53,"scattered clouds",5,73,"California","CA"
2017,8,22,22,"San Francisco",76.73,"haze",5,77,"California","CA"
2017,8,22,22,"San Diego",77.27,"sky is clear",6,61,"California","CA"
2017,8,22,23,"Denver",80.37,"proximity thunderstorm",1,30,"Colorado","CO"
2017,8,22,23,"Miami",88.7,"scattered clouds",6,70,"Florida","FL"
2017,8,22,23,"Jacksonville",88.83,"sky is clear",2,66,"Florida","FL"
2017,8,22,23,"Los Angeles",83.7,"few clouds",4,69,"California","CA"
2017,8,22,23,"San Francisco",77.5,"haze",5,77,"California","CA"
2017,8,22,23,"San Diego",76.3,"sky is clear",5,69,"California","CA"
2017,8,23,0,"Denver",79.57,"haze",1,34,"Colorado","CO"
2017,8,23,0,"Miami",86.38,"broken clouds",6,66,"Florida","FL"
2017,8,23,0,"Jacksonville",86.27,"sky is clear",3,70,"Florida","FL"
2017,8,23,0,"Los Angeles",83.64,"sky is clear",1,61,"California","CA"
2017,8,23,0,"San Francisco",77.49,"smoke",5,77,"California","CA"
2017,8,23,0,"San Diego",74.91,"sky is clear",3,69,"California","CA"
2017,8,23,1,"Denver",76.98,"proximity thunderstorm",2,47,"Colorado","CO"
2017,8,23,1,"Miami",84.87,"scattered clouds",5,79,"Florida","FL"
